antecedent,consequent,confidence
"[1905, 1962, 2372, 3624]",[2452],0.9256965944272446
"[1962, 2372, 2452, 3624]",[1905],0.9552715654952076
"[1905, 1962, 2372, 3962]",[2452],0.9159159159159159
"[1905, 1962, 2372, 4306]",[2452],0.8978978978978979
"[1905, 2372, 3962, 4306]",[2452],0.907103825136612
"[1962, 2372, 3962, 4306]",[1905],0.9674267100977199
"[1905, 1962, 2372, 3938]",[2452],0.8982558139534884
"[1905, 2372, 3938, 3962]",[2452],0.9095890410958904
"[1962, 2372, 3938, 3962]",[1905],0.9647435897435898
"[1962, 2372, 2452, 3962]",[1905],0.9621451104100947
"[1962, 2372, 2452, 4306]",[1905],0.9614147909967846
"[1905, 1962, 2372, 4432]",[2452],0.9020771513353115
"[1905, 1962, 3938, 4432]",[2452],0.8914956011730205
"[1905, 2372, 3938, 4432]",[2452],0.8985915492957747
"[1962, 2372, 3938, 4432]",[1905],0.9642857142857143
"[1905, 1962, 2452, 4432]",[3938],0.8660968660968661
"[1962, 2372, 2452, 4432]",[1905],0.9529780564263323
"[1962, 2372, 2452, 3938]",[1905],0.9566563467492261
"[1905, 1962, 2452, 3860]",[3938],0.8753462603878116
"[1905, 1962, 3624, 3860]",[2452],0.9228395061728395
"[1905, 2452, 3624, 3860]",[4306],0.8527777777777777
"[1962, 2452, 3624, 3860]",[1905],0.9522292993630573
"[1905, 1962, 3624, 3962]",[2452],0.9408284023668639
"[1905, 3624, 3962, 4306]",[2452],0.940379403794038
"[1962, 3624, 3962, 4306]",[1905],0.9555555555555556
"[1905, 1962, 3624, 3938]",[2452],0.9208211143695014
"[1905, 3624, 3938, 3962]",[2452],0.9361111111111111
"[1962, 3624, 3938, 3962]",[1905],0.9588607594936709
"[1962, 2452, 3624, 3962]",[1905],0.9607250755287009
"[1905, 3624, 3938, 4306]",[2452],0.9176136363636364
"[1962, 3624, 3938, 4306]",[1905],0.952076677316294
"[1962, 2452, 3624, 4306]",[1905],0.9565217391304348
"[1962, 2452, 3624, 3938]",[1905],0.9602446483180428
"[1905, 1962, 3962, 4432]",[2452],0.9198813056379822
"[1905, 3938, 3962, 4432]",[2452],0.9130434782608695
"[1962, 3938, 3962, 4432]",[1905],0.9551282051282052
"[1962, 2452, 3962, 4432]",[1905],0.9567901234567902
"[1905, 1962, 4306, 4432]",[2452],0.8902077151335311
"[1962, 2452, 4306, 4432]",[1905],0.9523809523809523
"[1962, 2452, 3938, 4432]",[1905],0.9589905362776026
"[1905, 1962, 2862, 3860]",[4306],0.9033232628398792
"[1905, 2862, 3860, 4306]",[2452],0.8723404255319149
"[1962, 2862, 3860, 4306]",[1905],0.940251572327044
"[1962, 2862, 3938, 4306]",[1905],0.9519519519519519
"[1962, 2862, 3962, 4306]",[1905],0.9495548961424333
"[1905, 1962, 2862, 3938]",[4306],0.9135446685878963
"[1905, 1962, 2862, 3962]",[4306],0.9248554913294798
"[1962, 2452, 2862, 4306]",[1905],0.9550898203592815
"[1962, 2452, 3962, 4306]",[1905],0.9550561797752809
"[1962, 2452, 2862, 3938]",[1905],0.9565217391304348
"[1962, 2452, 3860, 4306]",[1905],0.9529780564263323
"[1962, 3860, 3962, 4306]",[1905],0.9422492401215805
"[3860, 3938, 3962, 4306]",[1905],0.9388888888888889
"[1905, 1962, 3860, 3938]",[2452],0.8753462603878116
"[1905, 3860, 3938, 4306]",[3962],0.9110512129380054
"[1905, 1962, 3860, 3962]",[2452],0.9019607843137255
"[1905, 3860, 3962, 4306]",[2452],0.8963730569948186
"[1962, 2452, 3860, 3938]",[1905],0.9634146341463414
"[1962, 2452, 3860, 3962]",[1905],0.9554896142433235
"[1962, 2452, 3938, 3962]",[1905],0.952513966480447
"[2452, 3860, 3938, 3962]",[1905],0.9555555555555556
"[1905, 3860, 3938, 3962]",[2452],0.8981723237597912
"[1962, 2452, 3938, 4306]",[1905],0.9615384615384616
"[1905, 1962, 2452, 3938, 3962]",[4306],0.8944281524926686
"[1905, 1962, 2452, 3938, 4306]",[3962],0.9384615384615385
"[1905, 1962, 2452, 3962, 4306]",[3938],0.8970588235294118
"[1905, 1962, 3938, 3962, 4306]",[2452],0.9077380952380952
"[1962, 2452, 3938, 3962, 4306]",[1905],0.9621451104100947
"[571, 2372, 3860]",[1905],0.9440993788819876
"[571, 2372, 3938]",[1905],0.9373134328358209
"[571, 2452, 4432]",[1905],0.9366754617414248
"[571, 1905, 2372, 2862]",[4306],0.8918918918918919
"[571, 1905, 2372, 4306]",[2862],0.8972809667673716
"[571, 2372, 2862, 4306]",[1905],0.9369085173501577
"[1905, 2372, 2862, 4306]",[2452],0.894878706199461
"[1905, 2372, 2452, 3860]",[4432],0.8619718309859155
"[1905, 2372, 3624, 3860]",[2452],0.92
"[2372, 2452, 3624, 3860]",[1905],0.9552715654952076
"[1905, 2372, 2452, 2782]",[4306],0.8780487804878049
"[1905, 2372, 2782, 3860]",[2452],0.9036144578313253
"[1905, 2452, 2782, 3860]",[4306],0.8810810810810811
"[2372, 2452, 2782, 3860]",[1905],0.9646302250803859
"[1905, 2372, 3860, 3962]",[2452],0.9117647058823529
"[1905, 2372, 3860, 4306]",[2452],0.8856304985337243
"[2372, 3860, 3962, 4306]",[1905],0.9558359621451105
"[1905, 2372, 3860, 3938]",[2452],0.8930635838150289
"[2372, 3860, 3938, 3962]",[1905],0.9529780564263323
"[2372, 2452, 3860, 3962]",[1905],0.9657320872274143
"[1905, 2372, 3860, 4432]",[2452],0.8895348837209303
"[1905, 3860, 3938, 4432]",[2452],0.8898305084745762
"[2372, 3860, 3938, 4432]",[1905],0.9612903225806452
"[2372, 2452, 3860, 3938]",[1905],0.9596273291925466
"[2372, 2452, 3860, 4306]",[1905],0.9526813880126183
"[1905, 2452, 3860, 4432]",[4306],0.8467741935483871
"[2372, 2452, 3860, 4432]",[1905],0.9503105590062112
"[1905, 2372, 2782, 3938]",[2452],0.911504424778761
"[1905, 2372, 2782, 4306]",[2452],0.8950276243093923
"[1905, 2372, 3938, 4306]",[2452],0.903954802259887
"[2372, 2782, 3938, 4306]",[1905],0.9584664536741214
"[1905, 2372, 2782, 3962]",[2452],0.9132947976878613
"[2372, 2782, 3938, 3962]",[1905],0.9617834394904459
"[2372, 2452, 2782, 3938]",[1905],0.9537037037037037
"[1905, 2372, 2782, 2862]",[2452],0.9042253521126761
"[1905, 2372, 2862, 3962]",[2452],0.9130434782608695
"[1905, 2782, 2862, 3962]",[4306],0.9295039164490861
"[2372, 2782, 2862, 3962]",[1905],0.9642857142857143
"[2372, 2452, 2782, 3962]",[1905],0.9634146341463414
"[2372, 2452, 2782, 4306]",[1905],0.9529411764705882
"[2372, 2452, 3962, 4306]",[1905],0.9540229885057471
"[1905, 2372, 2782, 3624]",[2452],0.9093567251461988
"[1905, 2372, 2782, 4432]",[2452],0.8974358974358975
"[1905, 2782, 3624, 4432]",[2862],0.8710601719197708
"[2372, 2782, 3624, 4432]",[1905],0.9554140127388535
"[1905, 2372, 3624, 4306]",[2452],0.9109195402298851
"[2372, 2782, 3624, 4306]",[1905],0.9467084639498433
"[2372, 2452, 2782, 3624]",[1905],0.9510703363914373
"[1905, 2372, 2862, 4432]",[2452],0.9028571428571428
"[1905, 2782, 2862, 4432]",[2452],0.914364640883978
"[2372, 2782, 2862, 4432]",[1905],0.9554140127388535
"[1905, 2372, 4306, 4432]",[2452],0.8947368421052632
"[1905, 2782, 4306, 4432]",[2452],0.8973684210526316
"[2372, 2782, 4306, 4432]",[1905],0.9567901234567902
"[2372, 2452, 2782, 4432]",[1905],0.9574468085106383
"[2372, 2452, 2782, 2862]",[1905],0.9469026548672567
"[2372, 2452, 2862, 4306]",[1905],0.9431818181818182
"[1905, 2372, 3624, 3938]",[2452],0.9176470588235294
"[1905, 2372, 3624, 3962]",[2452],0.9327485380116959
"[2372, 3624, 3938, 3962]",[1905],0.9585987261146497
"[2372, 2452, 3624, 3962]",[1905],0.9579579579579579
"[2372, 2452, 3624, 4306]",[1905],0.9491017964071856
"[2452, 3624, 3962, 4306]",[1905],0.9455040871934605
"[2372, 2452, 3624, 3938]",[1905],0.9512195121951219
"[1905, 2372, 2862, 3624]",[2452],0.911504424778761
"[1905, 2862, 3624, 4306]",[2452],0.9132791327913279
"[2372, 2862, 3624, 4306]",[1905],0.9470404984423676
"[1905, 2452, 2862, 3624]",[4306],0.8962765957446809
"[2372, 2452, 2862, 3624]",[1905],0.9507692307692308
"[1905, 3624, 4306, 4432]",[2862],0.875
"[2372, 3624, 4306, 4432]",[1905],0.946875
"[2372, 2452, 3624, 4432]",[1905],0.9491017964071856
"[1905, 2372, 2862, 3938]",[2452],0.9096209912536443
"[2372, 2862, 3938, 3962]",[1905],0.9532710280373832
"[2372, 2452, 2862, 3962]",[1905],0.9574468085106383
"[1905, 2372, 3962, 4432]",[2452],0.9147727272727273
"[1905, 3962, 4306, 4432]",[2452],0.9142091152815014
"[2372, 3962, 4306, 4432]",[1905],0.9595015576323987
"[2372, 3938, 3962, 4432]",[1905],0.9597523219814241
"[2372, 2452, 3962, 4432]",[1905],0.9640718562874252
"[2372, 2452, 3938, 3962]",[1905],0.9485714285714286
"[2372, 2452, 3938, 4306]",[1905],0.9523809523809523
"[1905, 2372, 2452, 3938, 3962]",[4306],0.8945783132530121
"[1905, 2372, 2452, 3938, 4306]",[3962],0.928125
"[1905, 2372, 2452, 3962, 4306]",[3938],0.8945783132530121
"[1905, 2372, 3938, 3962, 4306]",[2452],0.9195046439628483
"[2372, 2452, 3938, 3962, 4306]",[1905],0.954983922829582
"[2372, 2862, 3938, 4306]",[1905],0.9565217391304348
"[2372, 2452, 2862, 3938]",[1905],0.9512195121951219
"[1905, 3938, 4306, 4432]",[3962],0.8969359331476323
"[2372, 3938, 4306, 4432]",[1905],0.9587301587301588
"[2372, 2452, 3938, 4432]",[1905],0.9550898203592815
"[2372, 2452, 2862, 4432]",[1905],0.9546827794561934
"[2372, 2452, 4306, 4432]",[1905],0.95
"[2452, 2862, 4306, 4432]",[1905],0.9371584699453552
"[1905, 2862, 4306, 4432]",[2452],0.9002624671916011
"[1905, 2452, 2862, 3860]",[4306],0.8937329700272479
"[1905, 2862, 3624, 3860]",[2452],0.9226006191950464
"[2452, 2862, 3624, 3860]",[1905],0.9551282051282052
"[1905, 3624, 3860, 3962]",[2452],0.9431137724550899
"[1905, 3624, 3860, 4306]",[2452],0.9136904761904762
"[3624, 3860, 3962, 4306]",[1905],0.945859872611465
"[2452, 3624, 3860, 3962]",[1905],0.9574468085106383
"[1905, 2782, 3624, 3860]",[2452],0.9223880597014925
"[2782, 3624, 3860, 4306]",[1905],0.9523809523809523
"[2452, 2782, 3624, 3860]",[1905],0.9537037037037037
"[1905, 3624, 3860, 3938]",[2452],0.9196428571428571
"[2452, 3624, 3860, 3938]",[1905],0.9566563467492261
"[1905, 3624, 3860, 4432]",[2452],0.9156626506024096
"[2452, 3624, 3860, 4432]",[1905],0.9411764705882353
"[2452, 3624, 3860, 4306]",[1905],0.941717791411043
"[571, 2452, 3938]",[1905],0.9329896907216495
"[571, 1905, 2452, 3624]",[4306],0.8403361344537815
"[571, 1905, 3624, 3962]",[2452],0.9365558912386707
"[571, 2452, 3624, 3962]",[1905],0.9480122324159022
"[571, 1905, 2452, 2782]",[2862],0.8772845953002611
"[571, 1905, 2782, 3624]",[2452],0.9233128834355828
"[571, 2452, 2782, 3624]",[1905],0.940625
"[571, 1905, 2862, 3624]",[2452],0.9121212121212121
"[571, 2452, 2862, 3624]",[1905],0.9435736677115988
"[571, 1905, 3624, 4306]",[2452],0.9174311926605505
"[571, 2452, 3624, 4306]",[1905],0.9316770186335404
"[1905, 3624, 3938, 4432]",[2452],0.918918918918919
"[2452, 3624, 3938, 4432]",[1905],0.9503105590062112
"[2452, 2862, 3624, 3938]",[1905],0.9542682926829268
"[2452, 2862, 3624, 3962]",[1905],0.9505813953488372
"[2452, 3624, 3938, 3962]",[1905],0.9466292134831461
"[1905, 2862, 3624, 3938]",[2452],0.9233038348082596
"[1905, 2862, 3624, 3962]",[2452],0.9369627507163324
"[2452, 2862, 3624, 4306]",[1905],0.9361111111111111
"[2452, 3624, 3938, 4306]",[1905],0.9472140762463344
"[2452, 2782, 3624, 3938]",[1905],0.9516616314199395
"[2452, 2782, 3624, 3962]",[1905],0.9511494252873564
"[1905, 2782, 3624, 3938]",[2452],0.9210526315789473
"[1905, 2782, 3624, 3962]",[2452],0.9403409090909091
"[2782, 3624, 3938, 4306]",[1905],0.9473684210526315
"[1905, 2452, 3624, 3938, 3962]",[4306],0.8991097922848664
"[1905, 2452, 3624, 3938, 4306]",[3962],0.9380804953560371
"[1905, 2452, 3624, 3962, 4306]",[2782],0.8760806916426513
"[1905, 3624, 3938, 3962, 4306]",[2452],0.9439252336448598
"[2452, 3624, 3938, 3962, 4306]",[1905],0.9528301886792453
"[2452, 3624, 3962, 4432]",[1905],0.9518072289156626
"[2452, 3624, 4306, 4432]",[2862],0.8794117647058823
"[2452, 3962, 4306, 4432]",[1905],0.9445983379501385
"[1905, 3624, 3962, 4432]",[2452],0.9266862170087976
"[2782, 2862, 3962, 4306]",[1905],0.9393139841688655
"[2452, 2782, 2862, 3624]",[1905],0.9346590909090909
"[1905, 2782, 2862, 3624]",[2452],0.9138888888888889
"[1905, 2452, 2862, 3624, 3962]",[4306],0.9235474006116208
"[1905, 2452, 2862, 3624, 4306]",[2782],0.8991097922848664
"[1905, 2862, 3624, 3962, 4306]",[2452],0.9467084639498433
"[2452, 2862, 3624, 3962, 4306]",[1905],0.9526813880126183
"[2452, 2782, 3624, 4306]",[1905],0.9337016574585635
"[1905, 2452, 2782, 3624, 3962]",[4306],0.918429003021148
"[1905, 2452, 2782, 3624, 4306]",[2862],0.8964497041420119
"[1905, 2782, 3624, 3962, 4306]",[2452],0.95
"[2452, 2782, 3624, 3962, 4306]",[1905],0.9529780564263323
"[2452, 2782, 3624, 4432]",[1905],0.9436201780415431
"[2452, 2782, 4306, 4432]",[1905],0.9445983379501385
"[1905, 2862, 3624, 4432]",[4306],0.9005847953216374
"[2782, 2862, 3624, 4432]",[1905],0.9382716049382716
"[2862, 3624, 4306, 4432]",[1905],0.9305135951661632
"[1905, 2452, 2782, 2862, 3624]",[4306],0.9209726443768997
"[1905, 2782, 2862, 3624, 4306]",[2452],0.9237804878048781
"[2452, 2782, 2862, 3624, 4306]",[1905],0.9439252336448598
"[571, 3860, 4432]",[1905],0.9296187683284457
"[571, 3860, 4306]",[1905],0.912
"[571, 1905, 2452, 3860]",[4306],0.863768115942029
"[571, 1905, 3860, 3962]",[4306],0.8982035928143712
"[571, 2452, 3860, 3962]",[1905],0.9498432601880877
"[571, 1905, 3860, 4306]",[2452],0.8713450292397661
"[571, 1905, 3962, 4306]",[2452],0.9010416666666666
"[571, 3860, 3962, 4306]",[1905],0.9345794392523364
"[571, 1905, 2862, 3860]",[4306],0.907185628742515
"[571, 2862, 3860, 4306]",[1905],0.926605504587156
"[571, 2452, 3860, 4306]",[1905],0.9400630914826499
"[1905, 2782, 3860, 3962]",[4306],0.9136490250696379
"[1905, 2782, 3860, 4432]",[4306],0.9040697674418605
"[1905, 2782, 3962, 4432]",[2452],0.9209039548022598
"[1905, 3860, 3962, 4432]",[2452],0.9157303370786517
"[2782, 3860, 3962, 4432]",[1905],0.9581993569131833
"[2452, 2782, 3860, 4432]",[1905],0.9539877300613497
"[1905, 3860, 4306, 4432]",[2452],0.8873239436619719
"[2782, 3860, 4306, 4432]",[1905],0.9510703363914373
"[1905, 2782, 2862, 3860]",[4306],0.923728813559322
"[1905, 2782, 2862, 3938]",[4306],0.9157608695652174
"[1905, 2782, 3860, 3938]",[4306],0.8942857142857142
"[1905, 2862, 3860, 3938]",[4306],0.9085714285714286
"[2782, 2862, 3860, 3938]",[1905],0.9705882352941176
"[2452, 2782, 3860, 3938]",[1905],0.9688473520249221
"[2782, 3860, 3938, 4306]",[1905],0.9601226993865031
"[2782, 3860, 3962, 4306]",[1905],0.956268221574344
"[2782, 3938, 3962, 4306]",[1905],0.9506849315068493
"[2782, 2862, 3860, 4306]",[1905],0.9478260869565217
"[2862, 3860, 3962, 4306]",[1905],0.9367816091954023
"[1905, 2862, 3860, 3962]",[4306],0.9209039548022598
"[2452, 2782, 3860, 4306]",[1905],0.9532163742690059
"[2452, 3860, 3962, 4306]",[1905],0.9453551912568307
"[1905, 2452, 2782, 3860, 3962]",[4306],0.916923076923077
"[1905, 2452, 2782, 3860, 4306]",[3962],0.9141104294478528
"[1905, 2452, 3860, 3962, 4306]",[3938],0.8815028901734104
"[1905, 2782, 3860, 3962, 4306]",[2452],0.9085365853658537
"[2452, 2782, 3860, 3962, 4306]",[1905],0.9644012944983819
"[2452, 2862, 3860, 4306]",[1905],0.9425287356321839
"[1905, 2862, 3860, 4432]",[4306],0.9044776119402985
"[2452, 2862, 3860, 4432]",[1905],0.946875
"[2862, 3860, 4306, 4432]",[1905],0.926605504587156
"[2862, 3860, 3938, 4306]",[1905],0.9492537313432836
"[1905, 2452, 2862, 3860, 3962]",[4306],0.922360248447205
"[1905, 2452, 2862, 3860, 4306]",[3962],0.9054878048780488
"[1905, 2862, 3860, 3962, 4306]",[2452],0.911042944785276
"[2452, 2862, 3860, 3962, 4306]",[1905],0.9519230769230769
"[3860, 3938, 4306, 4432]",[1905],0.9495268138801262
"[2452, 3860, 3938, 4432]",[1905],0.9574468085106383
"[2452, 3860, 3962, 4432]",[1905],0.9560117302052786
"[2452, 3938, 3962, 4432]",[1905],0.9438202247191011
"[2452, 3860, 4306, 4432]",[1905],0.9431137724550899
"[1905, 2452, 3860, 3938, 3962]",[4306],0.8866279069767442
"[1905, 2452, 3860, 3938, 4306]",[3962],0.9384615384615385
"[1905, 3860, 3938, 3962, 4306]",[2452],0.9023668639053254
"[2452, 3860, 3938, 3962, 4306]",[1905],0.953125
"[571, 1905, 2452, 4432]",[4306],0.8647887323943662
"[571, 1905, 3962, 4432]",[2452],0.9063444108761329
"[571, 2452, 3962, 4432]",[1905],0.9493670886075949
"[571, 1905, 2782, 4306]",[2862],0.9074074074074074
"[571, 1905, 2782, 4432]",[2452],0.9009009009009009
"[571, 1905, 4306, 4432]",[2452],0.8924418604651163
"[571, 2782, 4306, 4432]",[1905],0.9369085173501577
"[571, 2452, 2782, 4432]",[1905],0.9433962264150944
"[571, 1905, 2862, 4432]",[4306],0.8970588235294118
"[571, 2452, 2862, 4432]",[1905],0.9442724458204335
"[571, 2862, 4306, 4432]",[1905],0.9131736526946108
"[571, 2452, 4306, 4432]",[1905],0.941717791411043
"[1905, 2782, 3938, 4432]",[2452],0.9098837209302325
"[2782, 3938, 3962, 4432]",[1905],0.9558359621451105
"[2782, 3938, 4306, 4432]",[1905],0.953416149068323
"[2452, 2782, 3938, 4432]",[1905],0.9513677811550152
"[2452, 2862, 3938, 4432]",[1905],0.9452887537993921
"[2452, 2862, 3962, 4432]",[1905],0.9446064139941691
"[1905, 2862, 3938, 4432]",[2452],0.9093567251461988
"[1905, 2862, 3962, 4432]",[2452],0.9230769230769231
"[2862, 3938, 4306, 4432]",[1905],0.9447852760736196
"[3938, 3962, 4306, 4432]",[1905],0.9415204678362573
"[2452, 2782, 3962, 4432]",[1905],0.9560117302052786
"[1905, 2452, 2782, 3962, 4432]",[4306],0.9202453987730062
"[1905, 2452, 2782, 4306, 4432]",[2862],0.8914956011730205
"[1905, 2452, 3962, 4306, 4432]",[2782],0.8797653958944281
"[1905, 2782, 3962, 4306, 4432]",[2452],0.9287925696594427
"[2452, 2782, 3962, 4306, 4432]",[1905],0.9584664536741214
"[2782, 2862, 4306, 4432]","[1905, 2452]",0.8587570621468926
"[1905, 2452, 2782, 2862, 4432]",[4306],0.918429003021148
"[1905, 2452, 2862, 4306, 4432]",[2782],0.8862973760932945
"[1905, 2782, 2862, 4306, 4432]",[2452],0.918429003021148
"[2452, 2782, 2862, 4306, 4432]",[1905],0.9470404984423676
"[571, 1905, 2452, 3938]",[3962],0.8977900552486188
"[571, 1905, 2782, 3938]",[2452],0.9123867069486404
"[571, 2452, 2782, 3938]",[1905],0.9526813880126183
"[571, 2862, 3938, 4306]",[1905],0.9395770392749244
"[571, 2862, 3962, 4306]",[1905],0.9232876712328767
"[571, 3938, 3962, 4306]",[1905],0.9271137026239067
"[571, 2452, 3938, 3962]",[1905],0.9365994236311239
"[571, 1905, 2862, 3938]",[4306],0.9040697674418605
"[571, 1905, 2862, 3962]",[4306],0.9059139784946236
"[571, 1905, 3938, 3962]",[2452],0.9129213483146067
"[571, 1905, 3938, 4306]",[3962],0.9111747851002865
"[571, 2452, 3962, 4306]",[1905],0.9276139410187667
"[1905, 2452, 2782, 2862, 3938]",[4306],0.9186746987951807
"[1905, 2452, 2782, 2862, 3962]",[4306],0.9348441926345609
"[1905, 2452, 2782, 3938, 3962]",[4306],0.9193083573487032
"[1905, 2452, 2862, 3938, 3962]",[4306],0.9108635097493036
"[1905, 2782, 2862, 3938, 3962]",[4306],0.9353846153846154
"[2452, 2782, 2862, 3938, 3962]",[1905],0.9526813880126183
"[2782, 2862, 3938, 4306]",[1905],0.9546742209631728
"[1905, 2782, 2862, 3938, 4306]",[2452],0.9050445103857567
"[1905, 2782, 2862, 3962, 4306]",[2452],0.9269662921348315
"[1905, 2782, 3938, 3962, 4306]",[2452],0.9193083573487032
"[1905, 2862, 3938, 3962, 4306]",[2452],0.9211267605633803
"[2782, 2862, 3938, 3962, 4306]",[1905],0.9559748427672956
"[2452, 2782, 3938, 4306]",[1905],0.9555555555555556
"[1905, 2452, 2782, 3938, 4306]",[3962],0.9273255813953488
"[1905, 2452, 2862, 3938, 4306]",[3962],0.923728813559322
"[2452, 2782, 2862, 3938, 4306]",[1905],0.9621451104100947
"[2452, 2782, 3938, 3962, 4306]",[1905],0.9579579579579579
"[2452, 2862, 3938, 3962, 4306]",[1905],0.9423631123919308
"[571, 2452, 2782, 2862]",[1905],0.9307479224376731
"[571, 2782, 2862, 4306]",[1905],0.9146666666666666
"[571, 2782, 3962, 4306]",[1905],0.938953488372093
"[571, 1905, 2782, 2862]",[4306],0.9098143236074271
"[571, 1905, 2782, 3962]",[4306],0.9124293785310734
"[571, 1905, 2452, 2782, 3962]",[4306],0.9138461538461539
"[571, 1905, 2452, 2782, 4306]",[2862],0.9191616766467066
"[571, 1905, 2452, 3962, 4306]",[2862],0.8959537572254336
"[571, 1905, 2782, 3962, 4306]",[2452],0.9195046439628483
"[571, 2452, 2782, 3962, 4306]",[1905],0.9488817891373802
"[2452, 2782, 2862, 3962, 4306]",[1905],0.9510086455331412
"[571, 1905, 2452, 2782, 2862]",[4306],0.9136904761904762
"[571, 1905, 2452, 2862, 4306]",[3962],0.8757062146892656
"[571, 1905, 2782, 2862, 4306]",[2452],0.8950437317784257
"[571, 2452, 2782, 2862, 4306]",[1905],0.9388379204892966
"[571, 1905, 2452, 2862, 3962]",[4306],0.9144542772861357
"[571, 1905, 2862, 3962, 4306]",[2452],0.9198813056379822
"[571, 2452, 2862, 3962, 4306]",[1905],0.9365558912386707
